Age,Groups,Sex,Ethnicity,Level_Education,Income,FamiliarityBrands,Check_Ingredients,Check_nutricontent,Rtime,Children,Responsable,Loseweight,Weight,Height,Purchase12months,Consent,Having information,Cereal healthiness1,Cereal healthiness2,Cereal healthiness3,Cereal healthiness4,Cereal healthiness5,Cereal healthiness6,Cereal healthiness7,Cereal healthiness8,nBack1FA,nBack1MISS,nBack2FA,nBack2MISS,nBack3FA,nBack3MISS,"If these were your only breakfast cereal options, which one would you choose to buy?...35","If these were your only breakfast cereal options, which one would you choose to buy?...36","If these were your only breakfast cereal options, which one would you choose to buy?...37","If these were your only breakfast cereal options, which one would you choose to buy?...38","If these were your only breakfast cereal options, which one would you choose to buy?...39","If these were your only breakfast cereal options, which one would you choose to buy?...40","If these were your only breakfast cereal options, which one would you choose to buy?...41","If these were your only breakfast cereal options, which one would you choose to buy?...42","If these were your only breakfast cereal options, which one would you choose to buy?...43","If these were your only breakfast cereal options, which one would you choose to buy?...44","If these were your only breakfast cereal options, which one would you choose to buy?...45","If these were your only breakfast cereal options, which one would you choose to buy?...46","If these were your only breakfast cereal options, which one would you choose to buy?...47","If these were your only breakfast cereal options, which one would you choose to buy?...48","If these were your only breakfast cereal options, which one would you choose to buy?...49","If these were your only breakfast cereal options, which one would you choose to buy?...50",Choice Task ExampleThis is an example of how to choose among 8 brands presented in sets of 4 produ...51,"Choice Task Example 2

 If these were your only options, which one would you choose to buy?","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions.","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...54","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...55","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...56","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...57","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...58","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...59","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...60","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...61","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...62","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...63","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...64","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...65","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...66","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...67","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...68","On a scale of 1 to 5, how much did you notice the labels on the cereal packages during the experiment? Where 5 means always and 1 means never....69",Choice Task ExampleThis is an example of how to choose among 8 brands presented in sets of 4 produ...70,"Choice Task Example 2

If these were your only options, which one would you choose to buy?...71","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...72","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...73","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...74","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...75","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...76","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...77","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...78","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...79","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...80","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...81","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...82","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...83","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...84","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...85","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...86","If these were your only breakfast cereal options, which one would you choose to buy? Food labelling instructions...87"
55-64,Detailed,Female,White,College or university,"Above £40,000",Somewhat familiar,About half the time,About half the time,6.744683333,No,Always,Yes,79,166,Yes,I agree to take part in this study.,Somewhat sufficient,4,2,6,3,7,2,8,5,0,2,0,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_3QVmSWhfsMo1Png,IM_3QVmSWhfsMo1Png,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_da6wfDAIiOzWtCu,IM_da6wfDAIiOzWtCu,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_cCQp6UJg0Ly2YSO,IM_cCQp6UJg0Ly2YSO,IM_0cTjPIwPK25YKai,"I would not choose
any of them."
18-24,Absent,Male,Asian or Asian British,College or university,"Above £40,000",Somewhat familiar,Most of the time,Always,3.756316667,No,Most of the time,Yes,117,178,Yes,I agree to take part in this study.,Somewhat sufficient,8,4,6,5,6,2,2,1,0,2,0,4,0,10,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_6DzLXmUBf30NEXA,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,I would not choose any of them.,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_6DzLXmUBf30NEXA,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_6DzLXmUBf30NEXA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45-54,Absent,Male,White,College or university,"£30,001 - £40,000",Somewhat familiar,Sometimes,Sometimes,4.950083333,No,Most of the time,No,82,177,Yes,I agree to take part in this study.,Somewhat insufficient,8,3,7,5,3,2,3,1,1,1,1,1,NA,11,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_cUa2Sgw1Z4KERE2,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_cUa2Sgw1Z4KERE2,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_6DzLXmUBf30NEXA,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_8GNIM0Fzob6BZJQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45-54,Detailed,Female,White,Secondary school up to 16 years,"£20,001 - £30,000",Very familiar,Sometimes,Sometimes,7.952066667,No,Always,No,84,170,Yes,I agree to take part in this study.,Somewhat insufficient,8,2,3,3,7,3,6,4,1,11,2,20,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_eVtATQxJLZsY8fA,IM_3QVmSWhfsMo1Png,"I would not choose
any of them.",IM_7UlNvrv1Fpncje6,"I would not choose
any of them.",IM_7UlNvrv1Fpncje6,IM_3DdXt6qErfzF0HQ,IM_3DdXt6qErfzF0HQ,IM_3DdXt6qErfzF0HQ,IM_3DdXt6qErfzF0HQ,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_cCQp6UJg0Ly2YSO,IM_cCQp6UJg0Ly2YSO,IM_3DdXt6qErfzF0HQ,IM_3DdXt6qErfzF0HQ
25-34,Detailed,Female,White,College or university,"Above £40,000",Very familiar,About half the time,Sometimes,9.902733333,Yes,Always,No,59,157,Yes,I agree to take part in this study.,Information overload,3,5,2,5,4,7,1,5,6,2,2,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_0jjyrMN4dW85lQy,IM_0jjyrMN4dW85lQy,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_cCQp6UJg0Ly2YSO,IM_cCQp6UJg0Ly2YSO,IM_3DdXt6qErfzF0HQ,IM_bQ2lxJbuEZc3fpk
55-64,Absent,Male,White,College or university,"£10,001 -£20,000",Somewhat familiar,Always,Most of the time,2.633783333,No,Always,Yes,120,192,Yes,I agree to take part in this study.,Somewhat sufficient,7,3,3,1,2,6,4,3,0,20,3,15,4,7,IM_882CtF42zwvUZv0,I would not choose any of them.,IM_dgaZUlSdxdpoDbM,I would not choose any of them.,I would not choose any of them.,IM_8GNIM0Fzob6BZJQ,IM_dgaZUlSdxdpoDbM,IM_8GNIM0Fzob6BZJQ,IM_882CtF42zwvUZv0,I would not choose any of them.,IM_dgaZUlSdxdpoDbM,I would not choose any of them.,IM_8GNIM0Fzob6BZJQ,I would not choose any of them.,IM_8GNIM0Fzob6BZJQ,I would not choose any of them.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45-54,Coarse,Female,"Black, Black British, Caribbean or African",Post-graduate degree,"Above £40,000",Somewhat familiar,Most of the time,Never,5.6734,Yes,Most of the time,Yes,150,167,Yes,I agree to take part in this study.,Somewhat sufficient,1,7,6,8,3,1,8,4,1,2,1,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_719QmmatirE72Ps,IM_719QmmatirE72Ps,IM_cDchasU2JMCLGPY,"I would not choose
any of them.",IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_9GG0vzD8syY5gZ8,"I would not choose
any of them.",IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_9GG0vzD8syY5gZ8,IM_26uPBkRfbvYlNtA,IM_26uPBkRfbvYlNtA,IM_26uPBkRfbvYlNtA,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_cDchasU2JMCLGPY,IM_1KZpRUO6kugeBJs,Always,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35-44,Detailed,Male,White,College or university,"£20,001 - £30,000",Somewhat familiar,Sometimes,Sometimes,5.066966667,Yes,Most of the time,Yes,35,171,Yes,I agree to take part in this study.,Somewhat sufficient,6,6,4,1,2,5,7,5,1,3,2,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_3QVmSWhfsMo1Png,IM_3QVmSWhfsMo1Png,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_8e2MDrjUVIOJZci,IM_8e2MDrjUVIOJZci,IM_cCQp6UJg0Ly2YSO,IM_3DdXt6qErfzF0HQ,IM_8e2MDrjUVIOJZci,IM_8e2MDrjUVIOJZci,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_8e2MDrjUVIOJZci,IM_8e2MDrjUVIOJZci,IM_cCQp6UJg0Ly2YSO,IM_bD60xtkWv7LAzWu,IM_8e2MDrjUVIOJZci,IM_8e2MDrjUVIOJZci
45-54,Absent,Male,White,College or university,"Above £40,000",Somewhat familiar,Most of the time,Always,3.453266667,Yes,Most of the time,No,55,159,Yes,I agree to take part in this study.,Somewhat insufficient,2,1,2,5,8,6,4,2,1,1,1,2,0,2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,I would not choose any of them.,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-24,Absent,Male,White,College or university,"£30,001 - £40,000",Very familiar,Never,Never,1.45075,No,Sometimes,No,53,182,Yes,I agree to take part in this study.,Somewhat sufficient,3,6,7,3,8,4,4,1,0,0,0,1,0,10,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_6DzLXmUBf30NEXA,IM_6nGGAjM99GrIGwK,I would not choose any of them.,IM_dgaZUlSdxdpoDbM,I would not choose any of them.,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_882CtF42zwvUZv0,IM_e9a6CSGHqHCBcdU,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_dgaZUlSdxdpoDbM,IM_e9a6CSGHqHCBcdU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65 and over,Absent,Male,White,Secondary school up to 16 years,"Above £40,000",Somewhat familiar,Always,Always,4.110416667,No,About half the time,No,81,170,Yes,I agree to take part in this study.,Somewhat sufficient,7,1,7,4,3,2,8,5,1,1,1,0,1,NA,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_3r4Nrp3TqC6BOlg,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_882CtF42zwvUZv0,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,I would not choose any of them.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65 and over,Detailed,Male,White,College or university,"£10,001 -£20,000",Somewhat familiar,About half the time,About half the time,6.94475,No,Always,No,73,175,Yes,I agree to take part in this study.,Somewhat insufficient,1,2,7,6,6,5,8,8,1,1,0,12,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_3QVmSWhfsMo1Png,IM_3QVmSWhfsMo1Png,IM_da6wfDAIiOzWtCu,IM_da6wfDAIiOzWtCu,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_cCQp6UJg0Ly2YSO,"I would not choose
any of them.",IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu,IM_bD60xtkWv7LAzWu
45-54,Absent,Male,White,College or university,"£20,001 - £30,000",Somewhat familiar,Sometimes,Sometimes,2.73495,Yes,Always,Yes,77,175,Yes,I agree to take part in this study.,Neither sufficient nor insufficient,3,2,1,1,6,7,3,8,0,0,3,2,8,2,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,I would not choose any of them.,I would not choose any of them.,IM_8GNIM0Fzob6BZJQ,IM_8GNIM0Fzob6BZJQ,IM_8GNIM0Fzob6BZJQ,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,IM_882CtF42zwvUZv0,IM_e9a6CSGHqHCBcdU,I would not choose any of them.,IM_6DzLXmUBf30NEXA,IM_8GNIM0Fzob6BZJQ,IM_e9a6CSGHqHCBcdU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45-54,Absent,Male,White,Secondary school up to 16 years,"Below £10,000",Somewhat familiar,About half the time,Sometimes,6.073383333,No,Always,No,83,180,Yes,I agree to take part in this study.,Somewhat sufficient,1,2,6,5,7,3,8,8,0,30,NA,NA,NA,NA,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Coarse,Female,White,College or university,"Above £40,000",Somewhat familiar,Most of the time,Most of the time,8.640866667,No,Always,Yes,95,165,Yes,I agree to take part in this study.,Somewhat sufficient,2,1,2,3,8,4,5,7,1,2,1,6,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_1Gqff3vhc82647Q,IM_1Gqff3vhc82647Q,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_87CKtqLPlGEpKyW,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_87CKtqLPlGEpKyW,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,Always,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Coarse,Female,White,College or university,"£20,001 - £30,000",Very familiar,Most of the time,Most of the time,15.55841667,Yes,Always,Yes,84,167,Yes,I agree to take part in this study.,Somewhat sufficient,1,2,6,5,6,3,8,4,1,9,0,5,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_7PLI9Saz977Iol0,IM_7PLI9Saz977Iol0,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_26uPBkRfbvYlNtA,"I would not choose
any of them.",IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_bClay6uLEv1947Y,"I would not choose
any of them.",IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,IM_1KZpRUO6kugeBJs,Most of the time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65 and over,Absent,Male,White,College or university,"Above £40,000",Somewhat unfamiliar,Most of the time,About half the time,5.696916667,No,Most of the time,Yes,107,168,Yes,I agree to take part in this study.,Somewhat insufficient,2,1,6,8,4,4,2,3,0,0,1,3,0,4,I would not choose any of them.,IM_6DzLXmUBf30NEXA,I would not choose any of them.,IM_882CtF42zwvUZv0,IM_6nGGAjM99GrIGwK,IM_8GNIM0Fzob6BZJQ,IM_6nGGAjM99GrIGwK,I would not choose any of them.,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25-34,Absent,Male,Asian or Asian British,Post-graduate degree,"Above £40,000",Somewhat familiar,Most of the time,Always,2.01345,Yes,Always,Yes,76,172,Yes,I agree to take part in this study.,Neither sufficient nor insufficient,8,3,7,2,7,3,4,1,16,12,0,5,0,11,IM_6nGGAjM99GrIGwK,IM_882CtF42zwvUZv0,IM_6nGGAjM99GrIGwK,IM_cUa2Sgw1Z4KERE2,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_cUa2Sgw1Z4KERE2,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_6DzLXmUBf30NEXA,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_6nGGAjM99GrIGwK,IM_8GNIM0Fzob6BZJQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Detailed,Male,White,College or university,"£20,001 - £30,000",Somewhat familiar,Sometimes,Sometimes,6.074816667,No,Most of the time,Yes,88,190,Yes,I agree to take part in this study.,Somewhat insufficient,3,1,6,2,7,5,5,4,1,0,3,2,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IM_3QVmSWhfsMo1Png,IM_3QVmSWhfsMo1Png,IM_cvHHTjxvJJQ9Sei,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_cvHHTjxvJJQ9Sei,IM_cvHHTjxvJJQ9Sei,IM_0cTjPIwPK25YKai,"I would not choose
any of them.",IM_0cTjPIwPK25YKai,IM_da6wfDAIiOzWtCu,IM_7UlNvrv1Fpncje6,IM_7UlNvrv1Fpncje6,IM_0cTjPIwPK25YKai,IM_bQ2lxJbuEZc3fpk,IM_0cTjPIwPK25YKai,IM_bQ2lxJbuEZc3fpk
55-64,Absent,Female,White,College or university,"£10,001 -£20,000",Somewhat familiar,Most of the time,Most of the time,4.925266667,No,Always,Yes,69,176,Yes,I agree to take part in this study.,Somewhat insufficient,3,2,5,8,8,3,6,4,3,5,1,1,1,2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_6nGGAjM99GrIGwK,IM_3r4Nrp3TqC6BOlg,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,IM_3r4Nrp3TqC6BOlg,IM_3r4Nrp3TqC6BOlg,IM_e9a6CSGHqHCBcdU,IM_e9a6CSGHqHCBcdU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35-44,Absent,Male,Mixed or multiple ethnic groups,College or university,"£20,001 - £30,000",Somewhat familiar,Sometimes,Never,3.453266667,No,Always,No,90,110,Yes,I agree to take part in this study.,Somewhat sufficient,3,7,1,1,8,6,7,4,0,0,1,1,3,17,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_6DzLXmUBf30NEXA,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_cUa2Sgw1Z4KERE2,IM_8GNIM0Fzob6BZJQ,IM_882CtF42zwvUZv0,I would not choose any of them.,IM_e9a6CSGHqHCBcdU,IM_6DzLXmUBf30NEXA,IM_8GNIM0Fzob6BZJQ,I would not choose any of them.,IM_8GNIM0Fzob6BZJQ,IM_8GNIM0Fzob6BZJQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55-64,Coarse,Female,White,Secondary school up to 16 years,"£30,001 - £40,000",Somewhat unfamiliar,Sometimes,Sometimes,7.758216667,No,About half the time,No,53,162,Yes,I agree to take part in this study.,Somewhat sufficient,5,2,1,3,8,5,7,3,1,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would not choose
any of them.","I would not choose
any of them.",IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_bClay6uLEv1947Y,IM_bClay6uLEv1947Y,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_5uvozsuUyMi5oiO,IM_26uPBkRfbvYlNtA,"I would not choose
any of them.",IM_26uPBkRfbvYlNtA,IM_bClay6uLEv1947Y,IM_87CKtqLPlGEpKyW,IM_87CKtqLPlGEpKyW,IM_87CKtqLPlGEpKyW,IM_87CKtqLPlGEpKyW,Sometimes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
